data_situacao_cadastral,motivo,uf,quantidade
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,1
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,2
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,1
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RR,1
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,4
2006-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,4
2006-10,PEDIDO DE BAIXA INDEFERIDA,SP,1
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,1
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,1
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,4
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,2
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,2
2006-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,1
2006-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,1
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,1
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,3
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,2
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,3
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SE,1
2006-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2006-12,PEDIDO DE BAIXA INDEFERIDA,BA,1
2007-01,BAIXA INICIADA EM ANALISE,SP,1
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,3
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PB,1
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,3
2007-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,4
2007-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,1
2007-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,1
2007-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,2
2007-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2007-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,4
2007-03,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,1
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,1
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,2
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RO,1
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,2
2007-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2007-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),BA,1
2007-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RN,1
2007-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,1
2007-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,3
2007-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RN,1
2007-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2007-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,7
2007-04,PEDIDO DE BAIXA INDEFERIDA,SC,1
2007-05,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,2
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,2
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,1
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,2
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2007-05,PEDIDO DE BAIXA INDEFERIDA,BA,1
2007-06,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),BA,1
2007-06,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,1
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,1
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,DF,1
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,1
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,3
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,2
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2007-06,PEDIDO DE BAIXA INDEFERIDA,MG,1
2007-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),CE,1
2007-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),MG,1
2007-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2007-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,1
2007-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,2
2007-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2007-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,4
2007-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,3
2007-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,5
2007-08,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),CE,1
2007-08,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),GO,1
2007-08,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,3
2007-08,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,7
2007-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,3
2007-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,3
2007-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2007-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2007-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RJ,1
2007-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,1
2007-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,3
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,GO,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,2
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2007-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2007-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2007-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RJ,2
2007-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RR,1
2007-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,1
2007-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,1
2007-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,4
2007-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,2
2007-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2007-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,6
2007-10,PEDIDO DE BAIXA INDEFERIDA,BA,1
2007-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),ES,1
2007-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,2
2007-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,1
2007-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,3
2007-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2007-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,1
2007-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2007-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2007-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2007-11,PEDIDO DE BAIXA INDEFERIDA,MG,1
2007-11,PEDIDO DE BAIXA INDEFERIDA,SP,1
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),BA,1
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),DF,1
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),ES,1
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),MG,3
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PB,1
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,2
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RO,1
2007-12,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,4
2007-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,2
2007-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,3
2007-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PI,1
2007-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,2
2007-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,3
2007-12,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,4
2007-12,PEDIDO DE BAIXA INDEFERIDA,PR,1
2008-01,ENCERRAMENTO DA FALENCIA,MG,1
2008-01,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),ES,1
2008-01,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),GO,2
2008-01,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),MG,1
2008-01,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2008-01,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,8
2008-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AL,1
2008-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,1
2008-01,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2008-01,PEDIDO DE BAIXA INDEFERIDA,RS,1
2008-02,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),BA,2
2008-02,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),MS,1
2008-02,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RJ,1
2008-02,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,2
2008-02,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,1
2008-02,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,6
2008-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,2
2008-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2008-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,4
2008-02,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,5
2008-02,PEDIDO DE BAIXA INDEFERIDA,PA,1
2008-03,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),CE,1
2008-03,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RJ,1
2008-03,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,2
2008-03,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,1
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,1
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,4
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,1
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,2
2008-03,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,4
2008-03,PEDIDO DE BAIXA INDEFERIDA,SP,1
2008-03,REGISTRO CANCELADO,SE,1
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),ES,1
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),GO,1
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),MG,2
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,3
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,1
2008-04,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,3
2008-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,BA,1
2008-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,1
2008-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MS,1
2008-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2008-04,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,2
2008-05,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),BA,1
2008-05,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),DF,2
2008-05,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2008-05,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,5
2008-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,AP,1
2008-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2008-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,4
2008-05,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,4
2008-05,PEDIDO DE BAIXA INDEFERIDA,SP,1
2008-06,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),GO,2
2008-06,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2008-06,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,3
2008-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,1
2008-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,2
2008-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2008-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,3
2008-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2008-06,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,7
2008-06,PEDIDO DE BAIXA INDEFERIDA,MG,1
2008-06,PEDIDO DE BAIXA INDEFERIDA,PR,1
2008-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2008-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,3
2008-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,1
2008-07,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,4
2008-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,ES,1
2008-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2008-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,1
2008-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2008-07,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,3
2008-08,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,2
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,4
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PE,1
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RJ,2
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,3
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2008-08,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,6
2008-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),DF,2
2008-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,1
2008-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RJ,1
2008-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SC,7
2008-09,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,4
2008-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,CE,1
2008-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,3
2008-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2008-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2008-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,3
2008-09,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SP,9
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),DF,1
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),MG,1
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),PR,2
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RN,1
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RO,1
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,2
2008-10,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,3
2008-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,2
2008-10,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
2008-10,PEDIDO DE BAIXA INDEFERIDA,RJ,1
2008-10,PEDIDO DE BAIXA INDEFERIDA,SP,1
2008-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),CE,2
2008-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),RS,1
2008-11,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR NUMERO 123/2006),SP,5
2008-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MA,1
2008-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,MG,4
2008-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,PR,1
2008-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,RS,1
2008-11,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,SC,1
