uf,cidade,ativas,inativas,taxa_mortalidade
RS,SANTO ANGELO,9.0,13.0,0.5909090909090909
RS,SANTO ANTONIO DA PATRULHA,4.0,6.0,0.6
RS,SANTO ANTONIO DAS MISSOES,1.0,4.0,0.8
RS,SANTO ANTONIO DO PLANALTO,0.0,2.0,1.0
RS,SANTO AUGUSTO,0.0,4.0,1.0
RS,SANTO CRISTO,1.0,1.0,0.5
RS,SAO BORJA,7.0,12.0,0.631578947368421
RS,SAO FRANCISCO DE ASSIS,1.0,3.0,0.75
RS,SAO FRANCISCO DE PAULA,1.0,12.0,0.9230769230769231
RS,SAO GABRIEL,4.0,22.0,0.8461538461538461
RS,SAO JERONIMO,2.0,11.0,0.8461538461538461
RS,SAO JOAO DO POLESINE,1.0,0.0,0.0
RS,SAO JORGE,0.0,1.0,1.0
RS,SAO JOSE DAS MISSOES,1.0,1.0,0.5
RS,SAO JOSE DO HORTENCIO,0.0,2.0,1.0
RS,SAO JOSE DO NORTE,4.0,2.0,0.3333333333333333
RS,SAO JOSE DO OURO,1.0,2.0,0.6666666666666666
RS,SAO JOSE DO SUL,1.0,0.0,0.0
RS,SAO JOSE DOS AUSENTES,0.0,3.0,1.0
RS,SAO LEOPOLDO,17.0,70.0,0.8045977011494253
RS,SAO LOURENCO DO SUL,6.0,10.0,0.625
RS,SAO LUIZ GONZAGA,3.0,8.0,0.7272727272727273
RS,SAO MARCOS,1.0,8.0,0.8888888888888888
RS,SAO MARTINHO,1.0,0.0,0.0
RS,SAO MARTINHO DA SERRA,0.0,2.0,1.0
RS,SAO MIGUEL DAS MISSOES,0.0,2.0,1.0
RS,SAO NICOLAU,1.0,1.0,0.5
RS,SAO PAULO DAS MISSOES,0.0,2.0,1.0
RS,SAO PEDRO DA SERRA,0.0,3.0,1.0
RS,SAO PEDRO DO SUL,0.0,5.0,1.0
RS,SAO SEBASTIAO DO CAI,4.0,8.0,0.6666666666666666
RS,SAO SEPE,0.0,10.0,1.0
RS,SAO VICENTE DO SUL,0.0,7.0,1.0
RS,SAPIRANGA,8.0,22.0,0.7333333333333333
RS,SAPUCAIA DO SUL,16.0,44.0,0.7333333333333333
RS,SARANDI,1.0,11.0,0.9166666666666666
RS,SEBERI,3.0,5.0,0.625
RS,SEDE NOVA,1.0,0.0,0.0
RS,SEGREDO,1.0,0.0,0.0
RS,SELBACH,1.0,1.0,0.5
RS,SENTINELA DO SUL,2.0,2.0,0.5
RS,SERAFINA CORREA,1.0,2.0,0.6666666666666666
RS,SERIO,1.0,0.0,0.0
RS,SERTAO,0.0,1.0,1.0
RS,SERTAO SANTANA,1.0,0.0,0.0
RS,SEVERIANO DE ALMEIDA,0.0,1.0,1.0
RS,SILVEIRA MARTINS,0.0,2.0,1.0
RS,SINIMBU,0.0,2.0,1.0
RS,SOBRADINHO,0.0,3.0,1.0
RS,SOLEDADE,3.0,13.0,0.8125
RS,TAPEJARA,6.0,4.0,0.4
RS,TAPERA,2.0,5.0,0.7142857142857143
RS,TAPES,3.0,9.0,0.75
RS,TAQUARA,11.0,12.0,0.5217391304347826
RS,TAQUARI,3.0,11.0,0.7857142857142857
RS,TAQUARUCU DO SUL,1.0,1.0,0.5
RS,TAVARES,1.0,2.0,0.6666666666666666
RS,TENENTE PORTELA,2.0,8.0,0.8
RS,TERRA DE AREIA,1.0,1.0,0.5
RS,TEUTONIA,0.0,6.0,1.0
RS,TORRES,7.0,22.0,0.7586206896551724
RS,TRAMANDAI,14.0,42.0,0.75
RS,TRES ARROIOS,0.0,1.0,1.0
RS,TRES CACHOEIRAS,1.0,1.0,0.5
RS,TRES COROAS,4.0,5.0,0.5555555555555556
RS,TRES DE MAIO,3.0,7.0,0.7
RS,TRES FORQUILHAS,0.0,1.0,1.0
RS,TRES PASSOS,4.0,6.0,0.6
RS,TRINDADE DO SUL,0.0,4.0,1.0
RS,TRIUNFO,3.0,7.0,0.7
RS,TUPANCI DO SUL,0.0,1.0,1.0
RS,TUPANCIRETA,2.0,5.0,0.7142857142857143
RS,TUPARENDI,2.0,2.0,0.5
RS,TURUCU,0.0,1.0,1.0
RS,UNISTALDA,0.0,2.0,1.0
RS,URUGUAIANA,15.0,33.0,0.6875
RS,VACARIA,5.0,26.0,0.8387096774193549
RS,VALE DO SOL,0.0,2.0,1.0
RS,VALE REAL,0.0,1.0,1.0
RS,VENANCIO AIRES,6.0,20.0,0.7692307692307693
RS,VERA CRUZ,5.0,5.0,0.5
RS,VERANOPOLIS,3.0,6.0,0.6666666666666666
RS,VIAMAO,19.0,62.0,0.7654320987654321
RS,VICENTE DUTRA,0.0,1.0,1.0
RS,VILA LANGARO,1.0,0.0,0.0
RS,VILA MARIA,0.0,1.0,1.0
RS,VILA NOVA DO SUL,0.0,2.0,1.0
RS,VISTA ALEGRE,0.0,1.0,1.0
RS,VISTA ALEGRE DO PRATA,0.0,1.0,1.0
RS,XANGRI-LA,5.0,8.0,0.6153846153846154
SC,ABELARDO LUZ,2.0,5.0,0.7142857142857143
SC,AGROLANDIA,1.0,2.0,0.6666666666666666
SC,AGRONOMICA,1.0,0.0,0.0
SC,AGUA DOCE,3.0,1.0,0.25
SC,AGUAS DE CHAPECO,0.0,3.0,1.0
SC,AGUAS FRIAS,0.0,1.0,1.0
SC,AGUAS MORNAS,3.0,1.0,0.25
SC,ALFREDO WAGNER,3.0,2.0,0.4
SC,ALTO BELA VISTA,1.0,0.0,0.0
SC,ANCHIETA,0.0,1.0,1.0
SC,ANGELINA,0.0,4.0,1.0
SC,ANITA GARIBALDI,1.0,2.0,0.6666666666666666
SC,ANITAPOLIS,1.0,1.0,0.5
SC,ANTONIO CARLOS,0.0,3.0,1.0
SC,APIUNA,2.0,4.0,0.6666666666666666
SC,ARABUTA,0.0,2.0,1.0
SC,ARAQUARI,5.0,8.0,0.6153846153846154
SC,ARARANGUA,15.0,19.0,0.5588235294117647
SC,ARMAZEM,0.0,1.0,1.0
SC,ARROIO TRINTA,1.0,0.0,0.0
SC,ASCURRA,1.0,4.0,0.8
SC,ATALANTA,2.0,0.0,0.0
SC,AURORA,0.0,2.0,1.0
SC,BALNEARIO ARROIO DO SILVA,1.0,8.0,0.8888888888888888
SC,BALNEARIO BARRA DO SUL,0.0,13.0,1.0
SC,BALNEARIO CAMBORIU,47.0,89.0,0.6544117647058824
SC,BALNEARIO DE PICARRAS,4.0,11.0,0.7333333333333333
SC,BALNEARIO GAIVOTA,1.0,4.0,0.8
SC,BALNEARIO RINCAO,2.0,5.0,0.7142857142857143
SC,BARRA VELHA,8.0,20.0,0.7142857142857143
SC,BELA VISTA DO TOLDO,0.0,1.0,1.0
SC,BELMONTE,0.0,1.0,1.0
SC,BENEDITO NOVO,0.0,3.0,1.0
SC,BIGUACU,6.0,16.0,0.7272727272727273
SC,BLUMENAU,53.0,89.0,0.6267605633802817
SC,BOCAINA DO SUL,0.0,1.0,1.0
SC,BOM JESUS,0.0,1.0,1.0
SC,BOM JESUS DO OESTE,0.0,1.0,1.0
SC,BOM RETIRO,1.0,1.0,0.5
SC,BOMBINHAS,8.0,14.0,0.6363636363636364
SC,BOTUVERA,1.0,1.0,0.5
SC,BRACO DO NORTE,3.0,6.0,0.6666666666666666
SC,BRACO DO TROMBUDO,1.0,0.0,0.0
SC,BRUSQUE,23.0,26.0,0.5306122448979592
SC,CACADOR,8.0,23.0,0.7419354838709677
SC,CAIBI,0.0,3.0,1.0
SC,CALMON,0.0,1.0,1.0
SC,CAMBORIU,17.0,27.0,0.6136363636363636
SC,CAMPO ALEGRE,3.0,5.0,0.625
SC,CAMPO ERE,2.0,5.0,0.7142857142857143
SC,CAMPOS NOVOS,4.0,8.0,0.6666666666666666
SC,CANELINHA,1.0,2.0,0.6666666666666666
SC,CANOINHAS,10.0,6.0,0.375
SC,CAPAO ALTO,0.0,0.0,
SC,CAPINZAL,2.0,5.0,0.7142857142857143
SC,CAPIVARI DE BAIXO,3.0,6.0,0.6666666666666666
SC,CATANDUVAS,2.0,2.0,0.5
SC,CAXAMBU DO SUL,1.0,1.0,0.5
SC,CHAPECO,18.0,40.0,0.6896551724137931
SC,COCAL DO SUL,3.0,4.0,0.5714285714285714
SC,CONCORDIA,5.0,18.0,0.782608695652174
SC,CORONEL FREITAS,1.0,1.0,0.5
SC,CORREIA PINTO,1.0,7.0,0.875
SC,CORUPA,1.0,2.0,0.6666666666666666
SC,CRICIUMA,26.0,54.0,0.675
SC,CURITIBANOS,5.0,17.0,0.7727272727272727
SC,DESCANSO,1.0,3.0,0.75
SC,DIONISIO CERQUEIRA,1.0,6.0,0.8571428571428571
SC,DONA EMMA,0.0,1.0,1.0
SC,ERMO,1.0,0.0,0.0
SC,ERVAL VELHO,0.0,1.0,1.0
SC,FAXINAL DOS GUEDES,2.0,0.0,0.0
SC,FLORIANOPOLIS,130.0,289.0,0.6897374701670644
SC,FORMOSA DO SUL,0.0,1.0,1.0
SC,FORQUILHINHA,3.0,1.0,0.25
SC,FRAIBURGO,5.0,11.0,0.6875
SC,GALVAO,1.0,0.0,0.0
SC,GAROPABA,8.0,15.0,0.6521739130434783
SC,GARUVA,3.0,8.0,0.7272727272727273
SC,GASPAR,10.0,15.0,0.6
SC,GOVERNADOR CELSO RAMOS,3.0,6.0,0.6666666666666666
SC,GRAO PARA,0.0,3.0,1.0
SC,GRAVATAL,3.0,3.0,0.5
SC,GUABIRUBA,1.0,8.0,0.8888888888888888
SC,GUARACIABA,1.0,2.0,0.6666666666666666
SC,GUARAMIRIM,9.0,7.0,0.4375
SC,GUARUJA DO SUL,1.0,1.0,0.5
SC,GUATAMBU,0.0,2.0,1.0
SC,HERVAL D'OESTE,1.0,4.0,0.8
SC,IBIAM,0.0,1.0,1.0
SC,IBICARE,0.0,1.0,1.0
SC,IBIRAMA,1.0,4.0,0.8
SC,ICARA,8.0,10.0,0.5555555555555556
SC,ILHOTA,2.0,4.0,0.6666666666666666
SC,IMARUI,3.0,1.0,0.25
SC,IMBITUBA,17.0,33.0,0.66
SC,IMBUIA,0.0,1.0,1.0
SC,INDAIAL,5.0,24.0,0.8275862068965517
SC,IPIRA,1.0,2.0,0.6666666666666666
SC,IPORA DO OESTE,0.0,1.0,1.0
SC,IPUMIRIM,0.0,1.0,1.0
SC,IRACEMINHA,1.0,0.0,0.0
SC,IRANI,1.0,6.0,0.8571428571428571
SC,IRINEOPOLIS,2.0,3.0,0.6
SC,ITA,1.0,6.0,0.8571428571428571
SC,ITAIOPOLIS,3.0,4.0,0.5714285714285714
SC,ITAJAI,45.0,81.0,0.6428571428571429
SC,ITAPEMA,18.0,33.0,0.6470588235294118
SC,ITAPIRANGA,1.0,2.0,0.6666666666666666
SC,ITAPOA,7.0,16.0,0.6956521739130435
SC,ITUPORANGA,4.0,3.0,0.42857142857142855
SC,JABORA,0.0,3.0,1.0
SC,JACINTO MACHADO,2.0,2.0,0.5
SC,JAGUARUNA,1.0,7.0,0.875
SC,JARAGUA DO SUL,19.0,46.0,0.7076923076923077
SC,JOACABA,4.0,11.0,0.7333333333333333
SC,JOINVILLE,78.0,154.0,0.6637931034482759
SC,LACERDOPOLIS,0.0,1.0,1.0
SC,LAGES,19.0,55.0,0.7432432432432432
SC,LAGUNA,12.0,20.0,0.625
SC,LAJEADO GRANDE,0.0,1.0,1.0
SC,LAURENTINO,0.0,2.0,1.0
SC,LAURO MULLER,2.0,5.0,0.7142857142857143
SC,LEBON REGIS,2.0,4.0,0.6666666666666666
SC,LEOBERTO LEAL,1.0,0.0,0.0
SC,LINDOIA DO SUL,1.0,1.0,0.5
SC,LONTRAS,1.0,4.0,0.8
SC,LUIZ ALVES,3.0,5.0,0.625
SC,LUZERNA,2.0,3.0,0.6
SC,MAFRA,4.0,16.0,0.8
SC,MAJOR VIEIRA,0.0,5.0,1.0
SC,MARAVILHA,2.0,4.0,0.6666666666666666
SC,MAREMA,0.0,1.0,1.0
SC,MASSARANDUBA,4.0,5.0,0.5555555555555556
SC,MATOS COSTA,0.0,1.0,1.0
SC,MELEIRO,0.0,2.0,1.0
SC,MIRIM DOCE,1.0,0.0,0.0
SC,MODELO,1.0,1.0,0.5
SC,MONDAI,2.0,2.0,0.5
SC,MONTE CARLO,1.0,2.0,0.6666666666666666
SC,MONTE CASTELO,0.0,2.0,1.0
SC,MORRO DA FUMACA,2.0,5.0,0.7142857142857143
SC,MORRO GRANDE,0.0,1.0,1.0
SC,NAVEGANTES,14.0,26.0,0.65
SC,NOVA ITABERABA,0.0,1.0,1.0
SC,NOVA TRENTO,2.0,5.0,0.7142857142857143
SC,NOVA VENEZA,0.0,1.0,1.0
SC,NOVO HORIZONTE,1.0,0.0,0.0
SC,ORLEANS,2.0,8.0,0.8
SC,OTACILIO COSTA,1.0,4.0,0.8
SC,OURO,0.0,2.0,1.0
SC,PALHOCA,39.0,71.0,0.6454545454545455
SC,PALMA SOLA,0.0,2.0,1.0
SC,PALMITOS,5.0,2.0,0.2857142857142857
SC,PAPANDUVA,1.0,1.0,0.5
SC,PARAISO,2.0,0.0,0.0
SC,PASSO DE TORRES,1.0,7.0,0.875
SC,PAULO LOPES,1.0,4.0,0.8
SC,PEDRAS GRANDES,0.0,1.0,1.0
SC,PENHA,12.0,10.0,0.45454545454545453
SC,PESCARIA BRAVA,1.0,2.0,0.6666666666666666
SC,PETROLANDIA,0.0,2.0,1.0
SC,PINHALZINHO,5.0,6.0,0.5454545454545454
SC,PINHEIRO PRETO,0.0,2.0,1.0
SC,PIRATUBA,0.0,1.0,1.0
SC,POMERODE,2.0,8.0,0.8
SC,PONTE ALTA,0.0,2.0,1.0
SC,PONTE ALTA DO NORTE,0.0,5.0,1.0
SC,PONTE SERRADA,0.0,6.0,1.0
SC,PORTO BELO,6.0,14.0,0.7
SC,PORTO UNIAO,3.0,8.0,0.7272727272727273
SC,POUSO REDONDO,0.0,4.0,1.0
SC,PRAIA GRANDE,3.0,0.0,0.0
SC,PRESIDENTE GETULIO,3.0,5.0,0.625
SC,PRESIDENTE NEREU,0.0,2.0,1.0
SC,PRINCESA,1.0,0.0,0.0
SC,QUILOMBO,1.0,4.0,0.8
SC,RANCHO QUEIMADO,0.0,1.0,1.0
SC,RIO DAS ANTAS,1.0,2.0,0.6666666666666666
SC,RIO DO CAMPO,0.0,7.0,1.0
SC,RIO DO OESTE,1.0,2.0,0.6666666666666666
SC,RIO DO SUL,6.0,23.0,0.7931034482758621
SC,RIO DOS CEDROS,2.0,0.0,0.0
SC,RIO FORTUNA,1.0,2.0,0.6666666666666666
SC,RIO NEGRINHO,1.0,9.0,0.9
SC,RIO RUFINO,1.0,0.0,0.0
SC,RIQUEZA,0.0,1.0,1.0
SC,RODEIO,1.0,3.0,0.75
SC,ROMELANDIA,0.0,2.0,1.0
SC,SALETE,0.0,2.0,1.0
SC,SALTINHO,0.0,1.0,1.0
SC,SALTO VELOSO,1.0,2.0,0.6666666666666666
SC,SANGAO,1.0,1.0,0.5
SC,SANTA CECILIA,1.0,8.0,0.8888888888888888
SC,SANTA ROSA DE LIMA,0.0,2.0,1.0
SC,SANTA ROSA DO SUL,1.0,2.0,0.6666666666666666
SC,SANTA TEREZINHA,0.0,4.0,1.0
SC,SANTIAGO DO SUL,0.0,1.0,1.0
SC,SANTO AMARO DA IMPERATRIZ,6.0,5.0,0.45454545454545453
SC,SAO BENTO DO SUL,7.0,19.0,0.7307692307692307
SC,SAO BERNARDINO,1.0,0.0,0.0
SC,SAO BONIFACIO,0.0,1.0,1.0
SC,SAO CARLOS,0.0,3.0,1.0
SC,SAO CRISTOVAO DO SUL,0.0,3.0,1.0
SC,SAO DOMINGOS,2.0,1.0,0.3333333333333333
SC,SAO FRANCISCO DO SUL,15.0,36.0,0.7058823529411765
SC,SAO JOAO BATISTA,3.0,4.0,0.5714285714285714
SC,SAO JOAO DO ITAPERIU,1.0,0.0,0.0
SC,SAO JOAO DO OESTE,1.0,1.0,0.5
SC,SAO JOAO DO SUL,0.0,2.0,1.0
SC,SAO JOAQUIM,4.0,9.0,0.6923076923076923
SC,SAO JOSE,49.0,101.0,0.6733333333333333
SC,SAO JOSE DO CEDRO,1.0,6.0,0.8571428571428571
SC,SAO JOSE DO CERRITO,0.0,4.0,1.0
SC,SAO LOURENCO DO OESTE,1.0,5.0,0.8333333333333334
SC,SAO LUDGERO,1.0,2.0,0.6666666666666666
SC,SAO MARTINHO,0.0,1.0,1.0
SC,SAO MIGUEL DO OESTE,7.0,22.0,0.7586206896551724
SC,SAO PEDRO DE ALCANTARA,3.0,0.0,0.0
SC,SAUDADES,0.0,2.0,1.0
SC,SCHROEDER,4.0,3.0,0.42857142857142855
SC,SEARA,0.0,1.0,1.0
SC,SERRA ALTA,1.0,0.0,0.0
SC,SIDEROPOLIS,0.0,1.0,1.0
SC,SOMBRIO,0.0,7.0,1.0
SC,TAIO,3.0,6.0,0.6666666666666666
SC,TANGARA,0.0,2.0,1.0
SC,TIJUCAS,9.0,7.0,0.4375
SC,TIMBE DO SUL,0.0,1.0,1.0
SC,TIMBO,1.0,9.0,0.9
SC,TIMBO GRANDE,2.0,1.0,0.3333333333333333
SC,TRES BARRAS,1.0,4.0,0.8
SC,TREVISO,1.0,0.0,0.0
SC,TREZE DE MAIO,0.0,1.0,1.0
SC,TREZE TILIAS,1.0,2.0,0.6666666666666666
SC,TROMBUDO CENTRAL,0.0,2.0,1.0
SC,TUBARAO,10.0,31.0,0.7560975609756098
SC,TUNAPOLIS,0.0,1.0,1.0
SC,TURVO,1.0,3.0,0.75
SC,UNIAO DO OESTE,1.0,0.0,0.0
SC,URUBICI,0.0,2.0,1.0
SC,URUPEMA,2.0,1.0,0.3333333333333333
SC,URUSSANGA,1.0,3.0,0.75
SC,VARGEAO,0.0,1.0,1.0
SC,VARGEM BONITA,0.0,4.0,1.0
SC,VIDAL RAMOS,1.0,5.0,0.8333333333333334
SC,VIDEIRA,6.0,14.0,0.7
SC,VITOR MEIRELES,0.0,1.0,1.0
SC,WITMARSUM,1.0,1.0,0.5
SC,XANXERE,4.0,17.0,0.8095238095238095
SC,XAVANTINA,0.0,1.0,1.0
SC,XAXIM,1.0,8.0,0.8888888888888888
SC,ZORTEA,1.0,2.0,0.6666666666666666
SE,AQUIDABA,0.0,1.0,1.0
SE,ARACAJU,71.0,145.0,0.6712962962962963
SE,BARRA DOS COQUEIROS,3.0,6.0,0.6666666666666666
SE,BOQUIM,0.0,2.0,1.0
SE,CAMPO DO BRITO,0.0,1.0,1.0
SE,CANINDE DE SAO FRANCISCO,2.0,1.0,0.3333333333333333
SE,CAPELA,1.0,1.0,0.5
SE,CARMOPOLIS,1.0,2.0,0.6666666666666666
SE,CRISTINAPOLIS,0.0,3.0,1.0
SE,DIVINA PASTORA,0.0,1.0,1.0
SE,ESTANCIA,4.0,13.0,0.7647058823529411
SE,FREI PAULO,1.0,1.0,0.5
SE,GARARU,0.0,1.0,1.0
SE,ILHA DAS FLORES,1.0,0.0,0.0
SE,INDIAROBA,1.0,0.0,0.0
SE,ITABAIANA,4.0,5.0,0.5555555555555556
SE,ITABAIANINHA,1.0,2.0,0.6666666666666666
SE,ITABI,0.0,1.0,1.0
SE,JAPARATUBA,1.0,0.0,0.0
SE,JAPOATA,1.0,0.0,0.0
SE,LAGARTO,5.0,10.0,0.6666666666666666
SE,LARANJEIRAS,1.0,3.0,0.75
SE,MACAMBIRA,1.0,1.0,0.5
SE,MALHADA DOS BOIS,1.0,0.0,0.0
SE,MALHADOR,0.0,1.0,1.0
SE,MARUIM,0.0,3.0,1.0
SE,MONTE ALEGRE DE SERGIPE,0.0,1.0,1.0
SE,MURIBECA,1.0,0.0,0.0
SE,NOSSA SENHORA DA GLORIA,1.0,4.0,0.8
SE,NOSSA SENHORA DAS DORES,2.0,0.0,0.0
SE,NOSSA SENHORA DO SOCORRO,14.0,35.0,0.7142857142857143
SE,PEDRINHAS,1.0,1.0,0.5
SE,PIRAMBU,1.0,0.0,0.0
SE,POCO REDONDO,0.0,1.0,1.0
SE,POCO VERDE,0.0,2.0,1.0
SE,PROPRIA,4.0,1.0,0.2
SE,RIACHAO DO DANTAS,0.0,1.0,1.0
SE,RIACHUELO,0.0,1.0,1.0
SE,RIBEIROPOLIS,1.0,1.0,0.5
SE,ROSARIO DO CATETE,0.0,1.0,1.0
SE,SALGADO,0.0,1.0,1.0
SE,SANTO AMARO DAS BROTAS,1.0,0.0,0.0
SE,SAO CRISTOVAO,4.0,12.0,0.75
SE,SAO DOMINGOS,0.0,1.0,1.0
SE,SAO FRANCISCO,0.0,1.0,1.0
SE,SIMAO DIAS,2.0,2.0,0.5
SE,TOBIAS BARRETO,3.0,1.0,0.25
SE,UMBAUBA,0.0,2.0,1.0
SP,ADAMANTINA,3.0,25.0,0.8928571428571429
SP,ADOLFO,0.0,1.0,1.0
SP,AGUAI,3.0,13.0,0.8125
SP,AGUAS DA PRATA,0.0,1.0,1.0
SP,AGUAS DE LINDOIA,8.0,8.0,0.5
SP,AGUAS DE SANTA BARBARA,3.0,1.0,0.25
SP,AGUAS DE SAO PEDRO,2.0,2.0,0.5
SP,AGUDOS,6.0,13.0,0.6842105263157895
SP,ALAMBARI,2.0,1.0,0.3333333333333333
SP,ALFREDO MARCONDES,1.0,0.0,0.0
SP,ALTAIR,0.0,1.0,1.0
SP,ALTINOPOLIS,1.0,5.0,0.8333333333333334
SP,ALTO ALEGRE,1.0,2.0,0.6666666666666666
SP,ALUMINIO,5.0,4.0,0.4444444444444444
SP,ALVARES MACHADO,5.0,6.0,0.5454545454545454
SP,ALVARO DE CARVALHO,1.0,2.0,0.6666666666666666
SP,AMERICANA,27.0,56.0,0.6746987951807228
SP,AMERICO BRASILIENSE,2.0,12.0,0.8571428571428571
SP,AMERICO DE CAMPOS,1.0,2.0,0.6666666666666666
SP,AMPARO,4.0,25.0,0.8620689655172413
SP,ANALANDIA,0.0,2.0,1.0
SP,ANDRADINA,11.0,21.0,0.65625
SP,ANGATUBA,7.0,5.0,0.4166666666666667
SP,ANHEMBI,1.0,6.0,0.8571428571428571
SP,ANHUMAS,0.0,1.0,1.0
SP,APARECIDA,5.0,23.0,0.8214285714285714
SP,APARECIDA D'OESTE,1.0,0.0,0.0
SP,APIAI,3.0,8.0,0.7272727272727273
SP,ARACARIGUAMA,1.0,3.0,0.75
SP,ARACATUBA,27.0,75.0,0.7352941176470589
SP,ARACOIABA DA SERRA,3.0,5.0,0.625
SP,ARAMINA,0.0,2.0,1.0
SP,ARANDU,0.0,3.0,1.0
SP,ARAPEI,1.0,0.0,0.0
SP,ARARAQUARA,34.0,65.0,0.6565656565656566
SP,ARARAS,11.0,45.0,0.8035714285714286
SP,AREALVA,1.0,1.0,0.5
SP,AREIOPOLIS,1.0,2.0,0.6666666666666666
SP,ARIRANHA,1.0,4.0,0.8
SP,ARTUR NOGUEIRA,6.0,8.0,0.5714285714285714
SP,ARUJA,8.0,25.0,0.7575757575757576
SP,ASPASIA,0.0,1.0,1.0
SP,ASSIS,27.0,48.0,0.64
SP,ATIBAIA,24.0,72.0,0.75
SP,AURIFLAMA,2.0,0.0,0.0
SP,AVAI,1.0,2.0,0.6666666666666666
SP,AVANHANDAVA,0.0,5.0,1.0
SP,AVARE,8.0,38.0,0.8260869565217391
SP,BADY BASSITT,5.0,9.0,0.6428571428571429
SP,BALBINOS,0.0,1.0,1.0
SP,BALSAMO,4.0,1.0,0.2
SP,BANANAL,0.0,2.0,1.0
SP,BARAO DE ANTONINA,1.0,0.0,0.0
SP,BARBOSA,0.0,2.0,1.0
SP,BARIRI,4.0,10.0,0.7142857142857143
SP,BARRA BONITA,8.0,12.0,0.6
SP,BARRA DO CHAPEU,0.0,1.0,1.0
SP,BARRA DO TURVO,0.0,1.0,1.0
SP,BARRETOS,16.0,46.0,0.7419354838709677
SP,BARRINHA,5.0,9.0,0.6428571428571429
SP,BARUERI,48.0,119.0,0.7125748502994012
SP,BASTOS,4.0,9.0,0.6923076923076923
SP,BATATAIS,5.0,13.0,0.7222222222222222
SP,BAURU,77.0,162.0,0.6778242677824268
SP,BEBEDOURO,10.0,29.0,0.7435897435897436
SP,BERTIOGA,8.0,24.0,0.75
SP,BILAC,1.0,1.0,0.5
SP,BIRIGUI,7.0,29.0,0.8055555555555556
SP,BIRITIBA-MIRIM,8.0,12.0,0.6
SP,BOA ESPERANCA DO SUL,0.0,4.0,1.0
SP,BOCAINA,1.0,4.0,0.8
SP,BOFETE,4.0,1.0,0.2
SP,BOITUVA,11.0,19.0,0.6333333333333333
SP,BOM JESUS DOS PERDOES,5.0,4.0,0.4444444444444444
SP,BOM SUCESSO DE ITARARE,1.0,0.0,0.0
SP,BORACEIA,1.0,1.0,0.5
SP,BORBOREMA,5.0,11.0,0.6875
SP,BOREBI,0.0,2.0,1.0
SP,BOTUCATU,35.0,63.0,0.6428571428571429
SP,BRAGANCA PAULISTA,40.0,65.0,0.6190476190476191
SP,BRAUNA,1.0,1.0,0.5
SP,BRODOWSKI,3.0,2.0,0.4
SP,BROTAS,7.0,7.0,0.5
SP,BURI,5.0,12.0,0.7058823529411765
SP,BURITAMA,2.0,3.0,0.6
SP,BURITIZAL,1.0,0.0,0.0
SP,CABRALIA PAULISTA,1.0,1.0,0.5
SP,CABREUVA,4.0,9.0,0.6923076923076923
SP,CACAPAVA,12.0,37.0,0.7551020408163265
SP,CACHOEIRA PAULISTA,5.0,9.0,0.6428571428571429
SP,CACONDE,2.0,5.0,0.7142857142857143
SP,CAFELANDIA,2.0,10.0,0.8333333333333334
SP,CAIABU,0.0,1.0,1.0
SP,CAIEIRAS,10.0,32.0,0.7619047619047619
SP,CAIUA,0.0,1.0,1.0
SP,CAJAMAR,16.0,25.0,0.6097560975609756
SP,CAJATI,2.0,9.0,0.8181818181818182
SP,CAJOBI,2.0,2.0,0.5
SP,CAJURU,3.0,12.0,0.8
SP,CAMPINA DO MONTE ALEGRE,1.0,3.0,0.75
SP,CAMPINAS,172.0,418.0,0.7084745762711865
SP,CAMPO LIMPO PAULISTA,7.0,20.0,0.7407407407407407
SP,CAMPOS DO JORDAO,12.0,30.0,0.7142857142857143
SP,CAMPOS NOVOS PAULISTA,1.0,0.0,0.0
SP,CANANEIA,3.0,4.0,0.5714285714285714
SP,CANAS,2.0,0.0,0.0
SP,CANDIDO MOTA,4.0,12.0,0.75
SP,CANITAR,0.0,1.0,1.0
SP,CAPAO BONITO,5.0,12.0,0.7058823529411765
SP,CAPELA DO ALTO,4.0,6.0,0.6
SP,CAPIVARI,4.0,11.0,0.7333333333333333
SP,CARAGUATATUBA,26.0,63.0,0.7078651685393258
SP,CARAPICUIBA,48.0,131.0,0.7318435754189944
SP,CARDOSO,0.0,4.0,1.0
SP,CASA BRANCA,2.0,8.0,0.8
SP,CASSIA DOS COQUEIROS,1.0,0.0,0.0
SP,CASTILHO,2.0,4.0,0.6666666666666666
SP,CATANDUVA,19.0,59.0,0.7564102564102564
SP,CATIGUA,1.0,2.0,0.6666666666666666
SP,CEDRAL,3.0,3.0,0.5
SP,CERQUEIRA CESAR,2.0,9.0,0.8181818181818182
SP,CERQUILHO,5.0,9.0,0.6428571428571429
SP,CESARIO LANGE,2.0,6.0,0.75
SP,CHARQUEADA,3.0,2.0,0.4
SP,CHAVANTES,2.0,5.0,0.7142857142857143
SP,CLEMENTINA,0.0,1.0,1.0
SP,COLINA,2.0,2.0,0.5
SP,COLOMBIA,2.0,3.0,0.6
SP,CONCHAL,4.0,8.0,0.6666666666666666
SP,CONCHAS,1.0,10.0,0.9090909090909091
SP,CORDEIROPOLIS,4.0,3.0,0.42857142857142855
SP,COROADOS,1.0,1.0,0.5
SP,CORONEL MACEDO,2.0,3.0,0.6
SP,CORUMBATAI,1.0,3.0,0.75
SP,COSMOPOLIS,12.0,27.0,0.6923076923076923
